country,team,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals,GDP,population,GDP_per_capita
Bahrain,BRN,1992,10,15,24.9,167.9,72.8,0,0,0,4751063830,276327.6,17193.59134
Bahrain,BRN,2004,10,10,22.6,173,66.5,0,0,0,13150159574,358776.8,36652.75897
Bahrain,BRN,2008,11,15,24.3,172.3,65.9,0,0,0,25710904255,383627.6,67020.47573
Bahrain,BRN,2012,11,14,22.6,167.1,56.4,1,0,0,30749308511,406206.6,75698.69252
Bahrain,BRN,2016,20,33,23.4,171.3,61.4,2,1,0.3,32234973404,425494.6,75758.83079
Bulgaria,BUL,1964,56,116,26.5,172,69.6,10,7,8.7,0,8344356.4,0
Bulgaria,BUL,1968,69,189,24.3,173.6,69.4,26,10,11.7,0,8503418.8,0
Bulgaria,BUL,1972,92,226,23.9,171.4,68.1,22,26,14.3,0,8662481.2,0
Bulgaria,BUL,1976,108,254,22.2,170,66.3,39,22,19.3,0,8821543.6,0
Bulgaria,BUL,1980,151,397,23.1,174.1,69.8,90,39,29,19839230769,8980606,2209.119381
Bulgaria,BUL,1988,120,281,23.1,173.5,68.6,41,90,50.3,22555941176,8810343.6,2560.165891
Bulgaria,BUL,1992,116,236,22.3,171.3,66.8,17,41,56.7,10350515464,8633760.6,1198.842074
Bulgaria,BUL,1996,89,181,24.1,172.2,67.7,21,17,49.3,12294987876,8365725.8,1469.685736
Bulgaria,BUL,2000,85,150,25.4,172.9,68.7,13,21,26.3,13245990274,8097691,1635.773738
Bulgaria,BUL,2004,94,119,25.4,175.1,71.5,17,13,17,26157744753,7895523.8,3312.984093
Bulgaria,BUL,2008,60,87,26.6,178.5,74.5,5,17,17,54480697770,7693356.6,7081.525088
Bulgaria,BUL,2012,56,75,26.1,176.6,69.5,2,5,11.7,54290156342,7479065,7258.94966
Bulgaria,BUL,2016,51,58,25.8,174.6,70.5,7,2,8,53987487124,7243237.4,7453.50237
Burkina Faso,BUR,1972,1,1,27,170,67,0,,,578595520.9,5875926.2,98.46882027
Burkina Faso,BUR,1988,7,9,23.8,176.5,71,0,0,0,2616040481,8691682.2,300.9820678
Burkina Faso,BUR,1992,4,4,25.5,189.7,82.3,0,0,0,3356692508,9681666.4,346.7060699
Burkina Faso,BUR,1996,5,5,20.4,172.4,68,0,0,0,2586550594,10782277.2,239.8890834
Burkina Faso,BUR,2000,4,4,22.2,175.3,72.7,0,0,0,2968370087,11882888,249.8020756
Burkina Faso,BUR,2004,5,5,28.8,174,71.6,0,0,0,5451688535,13576470.8,401.5541753
Burkina Faso,BUR,2008,6,6,27.5,172,67.2,0,0,0,9451435481,15270053.6,618.9523448
Burkina Faso,BUR,2012,5,5,22.8,174.4,68.2,0,0,0,12561015145,17157314.6,732.1084586
Burkina Faso,BUR,2016,5,5,22.6,181,84.4,0,0,0,12833363044,19278940.4,665.6674474
Central African Republic,CAF,1984,3,3,23.3,172,62,0,,,637820670.6,2572854,247.9039505
Central African Republic,CAF,1988,4,15,25,189.1,80.4,0,0,0,1264899288,2730432,463.2597655
Central African Republic,CAF,1992,16,21,23.5,183.6,72.6,0,0,0,1411917554,2999210.8,470.7630267
Central African Republic,CAF,1996,5,5,25.2,177.2,67.8,0,0,0,1007791127,3379190.4,298.2344904
Central African Republic,CAF,2000,3,3,32.7,178,73.3,0,0,0,916777282.7,3759170,243.8775801
Central African Republic,CAF,2004,4,4,26,171.8,60,0,0,0,1272360517,4119528.8,308.8606923
Central African Republic,CAF,2008,3,3,21.3,172.5,71.5,0,0,0,1993407887,4479887.6,444.9682816
Central African Republic,CAF,2012,6,6,23.3,171.2,61,0,0,0,2510126510,4723773.4,531.3816514
Central African Republic,CAF,2016,6,6,21.5,169.4,61.6,0,0,0,1825018144,4924070.4,370.632017
Cambodia,CAM,1964,10,15,23.5,164.9,56,0,,,782857128.6,7014264.6,111.6092952
Cambodia,CAM,1972,14,17,23.6,169.2,64.8,0,0,0,505549441.4,6606611.8,76.52174166
Cambodia,CAM,1996,5,5,20.8,163.5,58.2,0,0,0,3506695720,10835627.8,323.6264465
Cambodia,CAM,2000,4,4,23.8,167.2,62.8,0,0,0,3654031716,12118841,301.5165985
Cambodia,CAM,2004,4,4,20.2,165.5,60.2,0,0,0,5337833248,13016717.4,410.0752197
Cambodia,CAM,2008,4,4,18,166.2,58.2,0,0,0,10351914178,13914593.8,743.9609324
Cambodia,CAM,2012,6,6,22.5,169.5,60.5,0,0,0,14054443213,14785128.4,950.5797199
Cambodia,CAM,2016,6,6,29.5,163.5,56.8,0,0,0,20016747858,15613390.4,1282.024426
Canada,CAN,1964,92,194,24.4,175.9,71.6,5,9,10.7,49377963149,19588417.2,2520.773508
Canada,CAN,1968,124,291,24,174.3,69.1,10,5,11,71830047239,20819190.4,3450.184462
Canada,CAN,1972,136,344,23.2,175.4,69.2,11,10,8,1.13E+11,22049963.6,5145.768132
Canada,CAN,1976,173,531,22.8,175.7,69,23,11,8.7,2.07E+11,23280736.8,8902.896922
Canada,CAN,1984,193,572,23.7,175.2,70.1,87,23,14.7,3.57E+11,25769787.6,13842.877
Canada,CAN,1988,193,503,24.1,174.8,70,23,87,40.3,5.09E+11,27028065.2,18846.33607
Canada,CAN,1992,199,445,25.1,175,70.2,44,23,44.3,5.94E+11,28262425.8,21030.60807
Canada,CAN,1996,189,408,26.4,175.2,69.9,50,44,51.3,6.31E+11,29472869.4,21395.88078
Canada,CAN,2000,175,422,26,175.6,70.4,31,50,39,7.45E+11,30683313,24272.90039
Canada,CAN,2004,151,391,26.2,174.1,69.4,17,31,41.7,1.03E+12,31995352.6,32088.72279
Canada,CAN,2008,185,449,26.5,175.7,71.5,35,17,32.7,1.55E+12,33307392.2,46625.98593
Canada,CAN,2012,179,354,26.4,174.6,68.9,55,35,27.7,1.83E+12,34670897.6,52735.0062
Canada,CAN,2016,175,405,26,174.5,68.4,69,55,35.7,1.53E+12,36163441.8,42252.33894
Cayman Islands,CAY,1976,1,2,24.5,177,77,0,,,0,14473.2,0
Cayman Islands,CAY,1984,7,14,25,178.8,72.5,0,0,0,0,20670.8,0
Cayman Islands,CAY,1988,7,12,22.2,179.1,71.3,0,0,0,0,24241.6,0
Cayman Islands,CAY,1992,7,13,26.6,180.1,76,0,0,0,0,28753.2,0
Cayman Islands,CAY,1996,7,9,30.8,176.3,69,0,0,0,0,34205.6,0
Cayman Islands,CAY,2000,4,4,24,173.2,66.8,0,0,0,0,39658,0
Cayman Islands,CAY,2004,8,8,21.8,174.4,72.6,0,0,0,0,45424.4,0
Cayman Islands,CAY,2008,6,6,21.8,185.7,82.7,0,0,0,4585948969,51190.8,89585.41318
Cayman Islands,CAY,2012,5,7,23.3,187,84.1,0,0,0,4291004486,56808.8,75534.15115
Cayman Islands,CAY,2016,5,5,23.2,179.4,73.6,0,0,0,4909322200,62191,78939.43175
Congo (Brazzaville),CGO,1964,2,2,21,176.5,69.5,0,,,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1972,5,8,21.4,175.3,68.7,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1980,8,25,26.6,175,65.8,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1984,10,13,27.8,173.2,66.2,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1988,7,10,24.3,176.9,66,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1992,7,10,24.3,175.6,69.2,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,1996,5,5,21.6,176.3,62.3,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,2000,5,5,22.2,168.2,58.7,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,2004,5,5,22,174.8,80,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,2008,5,5,24,176.4,69,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,2012,6,7,26.1,172,67.9,0,0,0,#N/A,#N/A,#N/A
Congo (Brazzaville),CGO,2016,9,10,24.9,174.9,82.2,0,0,0,#N/A,#N/A,#N/A
Chad,CHA,1964,2,2,21.5,182,67.5,0,,,392247517.6,3222892.4,121.7066749
Chad,CHA,1968,3,4,24.5,180.2,68,0,0,0,453980096.7,3519226.8,128.9999544
Chad,CHA,1972,4,5,25,180.5,79,0,0,0,585427545.7,3815561.2,153.4315701
Chad,CHA,1984,3,3,28,183.7,76,0,0,0,919103735.3,4975765.6,184.7160436
Chad,CHA,1988,6,6,23,177.5,64.7,0,0,0,1482597299,5543301.2,267.4574672
Chad,CHA,1992,7,7,22.1,173,63,0,0,0,1881847671,6313482.6,298.0680854
Chad,CHA,1996,4,4,21.5,177.5,68,0,0,0,1607345355,7286309.8,220.597998
Chad,CHA,2000,3,3,22.7,173.3,59,0,0,0,1388506772,8259137,168.1176583
Chad,CHA,2004,1,1,27,170,59,0,0,0,4422855658,9713373,455.3367464
Chad,CHA,2008,2,2,22.5,172.5,60,0,0,0,10393833755,11167609,930.7125415
Chad,CHA,2012,2,2,18,170,65,0,0,0,12367362746,12792945.8,966.7329901
Chad,CHA,2016,2,2,23.5,173,51.5,0,0,0,10097778097,14641159.4,689.6843222
Chile,CHI,1964,13,16,27.8,176.3,70.7,0,0,2.7,5963077662,8830872.8,675.2534882
Chile,CHI,1968,19,25,29.4,172.4,69.9,0,0,1.3,7191615670,9490611.6,757.7610351
Chile,CHI,1972,9,13,27.5,168,65.1,0,0,0,11833776659,10150350.4,1165.849078
Chile,CHI,1976,8,9,27.8,174.2,69.4,0,0,0,10338624283,10810089.2,956.386584
Chile,CHI,1984,25,64,26.4,175.8,70.1,0,0,0,19623025627,12219044,1605.937881
Chile,CHI,1988,14,23,26.8,179,77.9,1,0,0,26040052657,12968260,2007.983543
Chile,CHI,1992,12,15,27.1,172.9,72.9,0,1,0.3,45964855774,13744654.2,3344.198778
Chile,CHI,1996,18,24,23.5,173.9,72.8,0,0,0.3,78575020639,14548226.6,5401.003352
Chile,CHI,2000,28,58,25.9,176.4,70.9,17,0,0.3,78249883996,15351799,5097.114937
Chile,CHI,2004,25,29,26,177.6,76.7,4,17,5.7,99079365628,16012744.2,6187.531905
Chile,CHI,2008,26,29,27,175.7,74.6,1,4,7,1.80E+11,16673689.4,10775.2397
Chile,CHI,2012,36,44,29.8,172.7,69.7,0,1,7.3,2.67E+11,17350546.8,15398.70778
Chile,CHI,2016,36,47,27.1,172.7,67,0,0,1.7,2.49E+11,18156162.2,13730.82027
China,CHN,1984,105,323,22.1,172.1,65.7,74,0,0,2.60E+11,1050905180,247.3553322
China,CHN,1988,150,427,22.5,171.3,65.4,52,74,37,3.12E+11,1119437895,279.0275382
China,CHN,1992,144,394,22.1,170.9,65,82,52,42,4.27E+11,1175783215,363.0907419
China,CHN,1996,155,438,22.1,170.4,65.3,106,82,69.3,8.64E+11,1219941142,708.0251416
China,CHN,2000,163,414,22.6,171,64.7,79,106,80,1.21E+12,1264099069,958.2555906
China,CHN,2004,204,518,23,172.8,66.4,94,79,89,1.96E+12,1297735989,1506.739443
China,CHN,2008,257,730,23.9,176,69.9,184,94,93,4.59E+12,1331372908,3450.828819
China,CHN,2012,206,479,24,175.4,68.6,125,184,119,8.53E+12,1366401000,6244.279681
China,CHN,2016,209,499,24,175,68,113,125,134.3,1.12E+13,1399958315,8024.024632
Cote d'Ivoire,CIV,1964,10,10,24.9,178.7,72.8,0,,,921063326.3,3781052.2,243.5997383
Cote d'Ivoire,CIV,1968,7,11,26.8,177.1,73.2,0,0,0,1281281278,4911741.4,260.8608992
Cote d'Ivoire,CIV,1972,7,13,28.2,174.2,72.6,0,0,0,1849400398,6042430.6,306.0689515
Cote d'Ivoire,CIV,1976,8,11,20.3,175.4,69.2,0,0,0,4662053820,7173119.8,649.933913
Cote d'Ivoire,CIV,1984,14,18,24.1,175.9,69.7,1,0,0,6841639250,9746501.4,701.958474
Cote d'Ivoire,CIV,1988,10,29,23.1,174.2,66.8,0,1,0.3,10255169812,11189193.8,916.5244606
Cote d'Ivoire,CIV,1992,11,18,23.7,175.6,70.9,0,0,0.3,11152971284,12888366,865.351844
Cote d'Ivoire,CIV,1996,8,13,23.5,184.7,83.7,0,0,0.3,18071152821,14844018,1217.403052
Cote d'Ivoire,CIV,2000,12,18,23.6,174.6,72.1,0,0,0,16577533892,16799670,986.7773529
Cote d'Ivoire,CIV,2004,5,5,24.2,172.8,66.6,0,0,0,23510575669,18527818.8,1268.933808
Cote d'Ivoire,CIV,2008,7,22,24.1,178.6,72.6,0,0,0,34078240260,20255967.6,1682.380271
Cote d'Ivoire,CIV,2012,10,10,23.7,173,65.9,0,0,0,36302302844,22110721.6,1641.841614
Cote d'Ivoire,CIV,2016,12,15,26.1,175.5,68.6,2,0,0,48407761032,24239750.8,1997.040375
Cameroon,CMR,1964,2,2,22,175,71,0,,,776650176.7,5212524.6,148.9969326
Cameroon,CMR,1968,5,5,24.8,169.8,66.4,1,0,0,1046191219,6039366.2,173.2286443
Cameroon,CMR,1972,12,18,23.2,175.1,69.2,0,1,0.5,1498251887,6866207.8,218.2066041
Cameroon,CMR,1976,1,4,23.8,174,68.5,0,0,0.3,2898089999,7693049.4,376.7153762
Cameroon,CMR,1980,23,29,25,174,73.4,0,0,0.3,6674569034,8519891,783.4101439
Cameroon,CMR,1984,32,56,26.1,176,74.3,1,0,0,7311938030,9684142.6,755.0423752
Cameroon,CMR,1988,21,21,23.4,173.5,78.7,0,1,0.3,12236057370,10848394.2,1127.914154
Cameroon,CMR,1992,9,12,24,168.6,64.2,0,0,0.3,12071775346,12162734.8,992.5214637
Cameroon,CMR,1996,13,19,24.2,172.5,65.6,0,0,0.3,11093538841,13627164.4,814.0753656
Cameroon,CMR,2000,14,39,22.4,174.9,69.1,18,0,0,10566579295,15091594,700.1632362
Cameroon,CMR,2004,15,19,24.2,174.2,72.1,1,18,6,18826214125,17006170.8,1107.022524
Cameroon,CMR,2008,16,32,23.2,175.9,72.7,1,1,6.3,27715142006,18920747.6,1464.801634
Cameroon,CMR,2012,16,32,24.2,168.3,69.1,0,1,6.7,30155062303,21131880,1426.993827
Cameroon,CMR,2016,13,22,26.6,173.9,72.4,0,0,0.7,33814337041,23708334.2,1426.263725
Congo (Kinshasa),COD,1968,2,8,21.6,171,68.2,0,,,3909780539,18840342.4,207.5217348
Congo (Kinshasa),COD,1984,9,9,23.3,166,64.3,0,0,0,7857729193,30420228,258.3060585
Congo (Kinshasa),COD,1988,15,21,23.6,174.4,67.8,0,0,0,8861299977,34131770,259.6202886
Congo (Kinshasa),COD,1992,14,19,24.5,176.5,67,0,0,0,8227343907,38513296.2,213.6234682
Congo (Kinshasa),COD,1996,2,14,25.8,181.2,70.7,0,0,0,5771454940,43564806.6,132.4797558
Congo (Kinshasa),COD,2000,3,3,24.7,176,63,0,0,0,19088046306,48616317,392.6263338
Congo (Kinshasa),COD,2004,4,6,20.8,173.3,65,0,0,0,10297483481,55726293,184.7868022
Congo (Kinshasa),COD,2008,5,5,27.4,177.3,74.3,0,0,0,19788515579,62836269,314.9218738
Congo (Kinshasa),COD,2012,4,4,23.2,177.8,87.2,0,0,0,29306235295,71297515.8,411.0414643
Congo (Kinshasa),COD,2016,4,4,24,163,57,0,0,0,37134801549,81496156,455.6632284
Colombia,COL,1964,19,40,27.9,172,66.9,0,0,0,5973366667,17742689.4,336.6663606
Colombia,COL,1968,33,70,19.5,170.5,66.2,0,0,0,5960212869,19851065.8,300.246492
Colombia,COL,1972,39,75,23.1,165.2,62.7,3,0,0,8671358733,21959442.2,394.8806465
Colombia,COL,1976,30,44,23.6,164.1,61.8,0,3,1,15341403660,24067818.6,637.4239359
Colombia,COL,1980,7,28,25,174,70.8,0,0,1,33400735644,26176195,1275.996593
Colombia,COL,1984,34,48,25.2,170.8,64.4,1,0,1,38253120738,28746274.2,1330.715782
Colombia,COL,1988,34,57,24.9,169.9,63.2,1,1,0.3,39212550050,31316353.4,1252.142916
Colombia,COL,1992,31,61,24.4,174.7,67.6,1,1,0.7,58394443349,33924141.4,1721.324135
Colombia,COL,1996,44,62,25.8,170.1,64.3,0,1,1,97153389011,36569638.2,2656.668039
Colombia,COL,2000,45,54,25.8,170.5,64.5,1,0,0.7,99875074935,39215135,2546.850213
Colombia,COL,2004,59,71,25.6,170.1,65.7,2,1,0.7,1.17E+11,41455524.2,2824.521032
Colombia,COL,2008,74,90,24.9,170.5,66.7,2,2,1,2.43E+11,43695913.4,5549.809608
Colombia,COL,2012,81,120,25.3,170,63.7,8,2,1.7,3.71E+11,45737556,8104.740008
Colombia,COL,2016,85,157,25.8,169.7,64.6,8,8,4,2.83E+11,47881914.8,5904.525773
Comoros,COM,1996,4,4,21,178.3,62.3,0,,,396053806.4,494502.4,800.9138204
Comoros,COM,2000,2,2,19.5,172.5,60,0,0,0,351136579.8,536758,654.180431
Comoros,COM,2004,3,3,27.7,175.5,66.7,0,0,0,633706110.4,584464.4,1084.251
Comoros,COM,2008,3,3,21.7,160,50,0,0,0,915659107.8,632170.8,1448.436258
Comoros,COM,2012,3,3,21.3,166,53.3,0,0,0,1015843491,685700.8,1481.46756
Comoros,COM,2016,4,4,21.8,168.5,60.5,0,0,0,1012835493,745406,1358.770245
Cape Verde,CPV,1996,3,3,29.7,172.3,62.3,0,,,501979271.9,420775.8,1192.985129
Cape Verde,CPV,2000,2,2,31.5,168.5,57,0,0,0,539227277.6,458251,1176.707258
Cape Verde,CPV,2004,3,3,27.3,180.3,69.3,0,0,0,924940012.9,483435.4,1913.264963
Cape Verde,CPV,2008,2,2,25.5,175.5,66,0,0,0,1959620653,508619.8,3852.820226
Cape Verde,CPV,2012,3,3,22.3,177.3,79.3,0,0,0,1913081206,533593.6,3585.277646
Cape Verde,CPV,2016,5,5,22.6,177.6,63.5,0,0,0,1849789993,558260.8,3313.48716
Costa Rica,CRC,1964,1,2,36.5,163,78,0,,,542578367.2,1520533.4,356.8342315
Costa Rica,CRC,1968,18,27,27.7,170.9,69.4,0,0,0,773841493.7,1743975.8,443.72261
Costa Rica,CRC,1972,4,4,31.8,173.5,73.5,0,0,0,1238251696,1967418.2,629.3789983
Costa Rica,CRC,1976,9,10,24,170.1,60.9,0,0,0,2412555426,2190860.6,1101.190749
Costa Rica,CRC,1980,18,37,23.8,174.6,67.5,0,0,0,4831447002,2414303,2001.176738
Costa Rica,CRC,1984,16,32,24.8,174.2,65.2,0,0,0,3660477829,2711883,1349.791945
Costa Rica,CRC,1988,18,33,20.7,174.3,67.2,1,0,0,4614629898,3009463,1533.373196
Costa Rica,CRC,1992,18,20,26.8,176.7,65,0,1,0.3,8564041895,3322441,2577.635508
Costa Rica,CRC,1996,13,13,24.8,175.5,67.5,1,0,0.3,11678424507,3650817,3198.852341
Costa Rica,CRC,2000,9,9,25.3,178.9,70.3,2,1,0.7,15013629659,3979193,3773.033793
Costa Rica,CRC,2004,8,21,24.7,177,72.6,0,2,1,18610594846,4236416.6,4393.003947
Costa Rica,CRC,2008,8,8,24.5,175.2,72.2,0,0,1,30801744881,4493640.2,6854.519612
Costa Rica,CRC,2012,11,11,26.2,175.3,66.9,0,0,0.7,47231655433,4731448,9982.49488
Costa Rica,CRC,2016,11,12,27.8,173.1,68.6,0,0,0,58847019585,4940814.6,11910.38813
Croatia,CRO,1992,23,46,24.7,188.9,85.4,15,,,0,4808652.4,0
Croatia,CRO,1996,57,117,24.6,186.9,84.1,28,15,15,24147539210,4678543.2,5161.337232
Croatia,CRO,2000,53,108,24.5,185.2,80.9,10,28,21.5,22128719418,4548434,4865.129277
Croatia,CRO,2004,57,100,25.9,186.2,84.7,21,10,17.7,41855265955,4476533.2,9349.928636
Croatia,CRO,2008,66,125,25.9,185.5,83.1,5,21,19.7,68342061762,4404632.4,15515.95129
Croatia,CRO,2012,53,118,27.1,183.2,81.1,35,5,12,57231455635,4323135.2,13238.41448
Croatia,CRO,2016,47,93,27,186,85,24,35,20.3,52391038979,4223225.6,12405.45591
Cuba,CUB,1964,24,76,21.7,170.6,65.4,1,0,0,0,8305953.4,0
Cuba,CUB,1968,78,227,21.5,169,66.5,10,1,0.3,0,8681741.8,0
Cuba,CUB,1972,69,201,22.3,173.6,71.5,22,10,3.7,8135150892,9057530.2,898.1643685
Cuba,CUB,1976,76,194,23.5,176.8,74,24,22,11,13789579903,9433318.6,1461.795206
Cuba,CUB,1980,92,288,23.7,176.5,74.4,20,24,18.7,19912889861,9809107,2030.041049
Cuba,CUB,1992,90,196,24.8,177.3,77.2,69,20,22,22085858243,10722502.2,2059.767192
Cuba,CUB,1996,84,178,25.7,178.6,76.9,55,69,37.7,25017368700,10914146.6,2292.196506
Cuba,CUB,2000,135,271,26.5,176.6,75,65,55,48,30565400000,11105791,2752.203783
Cuba,CUB,2004,108,177,26,174,73.5,62,65,63,38203000000,11179641.4,3417.193686
Cuba,CUB,2008,102,171,25.6,176.1,74.6,47,62,60.7,56302129630,11253491.8,5003.080878
Cuba,CUB,2012,86,118,25.4,173.9,73,14,47,58,73141000000,11310207.8,6466.813103
Cuba,CUB,2016,99,143,24.5,174.7,72.8,11,14,41,91370000000,11332054.8,8062.968421
Cyprus,CYP,1980,13,15,23.4,175.1,71.8,0,,,2154311277,679327,3171.243417
Cyprus,CYP,1984,9,12,30,175.3,69.4,0,0,0,2278248953,722996.2,3151.121614
Cyprus,CYP,1988,10,11,27.4,173.7,64.2,0,0,0,4278792597,766665.4,5581.043043
Cyprus,CYP,1992,17,19,24.4,180.4,77.3,0,0,0,6912150456,820447.4,8424.855092
Cyprus,CYP,1996,16,24,24,179.2,79.1,0,0,0,10011918444,884342.2,11321.31707
Cyprus,CYP,2000,20,24,25.2,179.6,71.3,0,0,0,9985844486,948237,10530.95849
Cyprus,CYP,2004,20,21,25.2,176.4,70.8,0,0,0,17320552500,1020816.6,16967.34996
Cyprus,CYP,2008,17,18,24.5,173.9,66.3,0,0,0,27844698989,1093396.2,25466.24818
Cyprus,CYP,2012,12,13,25.8,178,73.5,1,0,0,25047433100,1152723.6,21728.91498
Cyprus,CYP,2016,19,21,24.5,175.8,68.2,0,1,0.3,21046452117,1197331.4,17577.8002
Czech Republic,CZE,1996,110,169,24.9,177.7,72.8,13,,,67388492014,#N/A,#N/A
Czech Republic,CZE,2000,96,162,25.2,179.3,75.7,9,13,13,61823494487,#N/A,#N/A
Czech Republic,CZE,2004,104,171,26.5,180.6,75.1,13,9,11,1.20E+11,#N/A,#N/A
Czech Republic,CZE,2008,105,158,26.1,180.5,75.8,7,13,11.7,2.37E+11,#N/A,#N/A
Czech Republic,CZE,2012,99,159,26.8,179.5,74.5,14,7,9.7,2.09E+11,#N/A,#N/A
Czech Republic,CZE,2016,92,135,27,180.1,74.5,15,14,11.3,1.96E+11,#N/A,#N/A
Denmark,DEN,1964,40,71,24.1,177.4,72.6,12,23,12.7,0,4801505.6,0
Denmark,DEN,1968,53,93,26.1,176.5,71.5,17,12,13.7,13505573855,4882477.2,2766.131474
Denmark,DEN,1972,73,155,26.3,180.6,75,1,17,17.3,23232407815,4963448.8,4680.698593
Denmark,DEN,1976,40,81,26.8,177.5,71.9,8,1,10,44575708131,5044420.4,8836.636243
Denmark,DEN,1980,30,60,26.6,181.9,78.7,8,8,8.7,71127002865,5125392,13877.37813
Denmark,DEN,1984,33,74,25.1,182.5,78,13,8,5.7,59105284415,5133084.4,11514.57483
Denmark,DEN,1988,73,130,23.9,181.3,73.7,7,13,9.7,1.16E+11,5140776.8,22477.53686
Denmark,DEN,1992,67,144,25,181.4,74.6,14,7,9.3,1.53E+11,5183829.4,29498.46305
Denmark,DEN,1996,66,145,25.8,179.8,72,23,14,11.3,1.88E+11,5262242.2,35656.47358
Denmark,DEN,2000,55,124,27.8,179.8,73.2,25,23,14.7,1.64E+11,5340655,30737.42827
Denmark,DEN,2004,59,115,27.4,178.9,71.1,29,25,20.7,2.51E+11,5424732.6,46338.68958
Digby,DEN,2008,62,108,26.5,183.1,77.6,19,29,25.7,3.53E+11,5508810.2,64144.341
Denmark,DEN,2012,69,149,26.9,180.5,74.9,16,19,24.3,3.27E+11,5601627.8,58402.48793
Denmark,DEN,2016,67,143,26.4,180.9,74.7,41,16,21.3,3.13E+11,5707365,54861.74443
Djibouti,DJI,1984,1,3,26,175.7,58.7,0,,,0,425341.8,0
Djibouti,DJI,1988,5,6,24.2,170.7,53.8,1,0,0,395794538.6,526562.6,751.6571412
Djibouti,DJI,1992,7,8,25.9,174.7,58.2,0,1,0.5,478058304.9,610145,783.5158936
Djibouti,DJI,1996,4,5,32.4,174.2,60.2,0,0,0.3,494004647.7,676089,730.6799071
Djibouti,DJI,2000,2,2,25,164,55,0,0,0.3,551230861.9,742033,742.8656972
Djibouti,DJI,2012,4,4,19.5,173.5,61.5,0,0,0,1353632942,954023,1418.868247
Djibouti,DJI,2016,7,8,21.9,175.6,61.8,0,0,0,2604955229,1023038.4,2546.292719
Dominica,DMA,1996,6,6,27.3,171.6,64.8,0,,,292285185.2,68800,4248.33118
Dominica,DMA,2000,4,4,22.2,176.8,66.2,0,0,0,333470370.4,68346,4879.149773
Dominica,DMA,2004,2,2,22,171.5,63.5,0,0,0,367200000,68509.6,5359.832783
Dominica,DMA,2008,2,2,25,175.5,73,0,0,0,458188888.9,68673.2,6672.018908
Dominica,DMA,2012,2,2,21.5,174,61.5,0,0,0,485996296.3,69255.8,7017.409319
Dominica,DMA,2016,2,2,25,179,74,0,0,0,576229629.6,70404.6,8184.54518
Dominican Republic,DOM,1964,1,1,30,173,67,0,,,1025599900,3707913.6,276.5975723
Dominican Republic,DOM,1968,16,24,26.1,167.8,68.8,0,0,0,1079100000,4219885.2,255.717857
Dominican Republic,DOM,1972,4,5,29.4,165.8,78.8,0,0,0,1987400000,4731856.8,420.0042571
Dominican Republic,DOM,1976,10,11,20.8,166.9,56.7,0,0,0,3951500004,5243828.4,753.5525007
Dominican Republic,DOM,1980,7,7,21.8,173.8,69.7,0,0,0,6761300007,5755800,1174.693354
Dominican Republic,DOM,1984,20,24,23.8,172.7,70.7,1,0,0,11594000005,6305081.6,1838.834252
Dominican Republic,DOM,1988,15,18,24.8,170.9,74.7,0,1,0.3,5374300275,6854363.2,784.0699593
Dominican Republic,DOM,1992,13,32,22.8,159.3,58.8,0,0,0.3,11605382504,7411361.4,1565.890783
Dominican Republic,DOM,1996,16,16,23.5,173.5,64.8,0,0,0.3,18241622256,7976076.2,2287.042124
Dominican Republic,DOM,2000,13,13,23,178.4,80.7,0,0,0,24305781112,8540791,2845.84661
Dominican Republic,DOM,2004,22,33,24.4,177.8,70.1,1,0,0,22322387610,9034776.6,2470.71827
Dominican Republic,DOM,2008,21,27,25.4,167.3,66.3,2,1,0.3,48122601590,9528762.2,5050.246882
Dominican Republic,DOM,2012,21,36,24.5,174.6,64.2,2,2,1,60681535894,10027785.8,6051.339459
Dominican Republic,DOM,2016,22,30,25.7,172.5,63.8,1,2,1.7,75704647977,10524598.4,7193.115129
Ecuador,ECU,1968,21,41,21.7,170.5,66.6,0,,,2582180794,5779489,446.7835814
Ecuador,ECU,1972,4,4,18.5,176.5,60.8,0,0,0,3185987235,6564941,485.3032548
Ecuador,ECU,1976,8,8,21.4,176.3,72.7,0,0,0,9091924305,7350393,1236.930366
Ecuador,ECU,1980,13,16,19.8,174.2,68.1,0,0,0,17881514683,8135845,2197.86816
Ecuador,ECU,1984,14,15,28.1,172.1,71.9,0,0,0,16912515183,9061441.8,1866.426509
Ecuador,ECU,1988,15,15,26.1,170,64.9,0,0,0,13051886552,9987038.6,1306.882558
Ecuador,ECU,1992,15,15,26,162.6,57.9,0,0,0,18094238119,10885171,1662.283314
Ecuador,ECU,1996,18,28,24.1,176,72.1,1,0,0,25226393197,11755839,2145.860725
